TIMESTAMP,PROCESS STATUS,GRAMMAGE,POROSITY,MOISTURE,PULP1,PULP2,BROKE_C,BROKE_M,PARTICLE_POLYMER,POLYMER_CONSUMPTION,POLYMER_FLOW,PARTICLE_CONSUMPTION,PARTICLE_FLOW,RETENTION_RMI,ASH_RETENTION_RMI,WW_CONSISTENCY,WW_ASH_CONSISTENCY,WW_TURBIDITY,WW_pH,WW_CONDUCTIVITY,FILLER_FLOW,FREENESS_PULP1,FIBER_LENGTH_PULP1,FREENESS_PULP2,FIBER_LENGTH_PULP,FREENESS_MACHINE_CHEST,FIBER_LENGTH_MACHINE_CHEST,FREENESS_HEADBOX,FIBER_LENGTH_HEADBOX,FINES_A_HEADBOX,FINES_B_HEADBOX,CONSISTENCY_HEADBOX,ASH_CONSISTENCY_HEADBOX,TEMPERATURE_HEADBOX,AIR_CONTENT_HEADBOX,DEFOAMER_FLOW,OBA_FLOW,STARCH_DOSAGE,FURNISH_FLOW,MACHINE_SPEED_OPTIREEL,PRODUCTION,WATER_REMOVAL,WEB_BREAK,
14.6.2001 16:20,1,42.903,273.1,2.329,31.16,51.571,18,16,83,541.688,34.286,442.603,27.678,71.434,30.458,1.841,0.639,3995.663,7.804,326.346,5.013,555.218,2.405,111.703,0.831,184.869,1.376,87.635,1.312,33.702,24.539,6.382,0.895,46.447,0.044,0.371,529.426,5187.77,153.063,1302.3,18.23,1551.183,1,
14.6.2001 16:25,1,42.82,271.4,2.301,30.34,51.588,18,16,83,543.8,34.422,450.917,28.205,71.413,30.327,1.838,0.652,3998.852,7.8,328.856,5.009,555.218,2.405,111.703,0.831,184.869,1.376,87.635,1.312,33.702,24.539,6.409,0.91,46.422,0.044,0.37,530.891,5149.476,153.312,1302.3,18.197,1552.206,1,
14.6.2001 16:30,1,42.89,271.8,2.349,30.34,51.605,18,16,83,548.385,34.637,457.964,28.645,70.48,27.516,1.827,0.678,4008.74,7.802,329.706,5.005,555.218,2.405,111.703,0.831,184.869,1.376,87.635,1.312,33.702,24.539,6.191,0.935,46.398,0.044,0.37,529.223,5169.819,153.107,1302.3,18.23,1548.22,1,
14.6.2001 16:35,1,42.91,271.2,2.324,30.34,51.621,18,16,83,549.415,34.833,453.791,28.381,71.344,26.86,1.815,0.671,3965.691,7.796,328.089,5.001,555.218,2.405,111.703,0.831,184.869,1.376,87.635,1.312,33.702,24.539,6.337,0.917,46.386,0.044,0.37,531.434,5195.319,152.999,1302.3,18.24,1552.606,1,
14.6.2001 16:40,1,42.997,271.3,2.349,30.34,51.638,18,16,83,548.694,34.716,454.779,28.513,70.783,27.073,1.839,0.65,4008.974,7.802,330.555,4.997,555.218,2.405,111.703,0.831,184.869,1.376,87.635,1.312,33.702,24.539,6.294,0.892,46.361,0.043,0.37,531.705,5180.59,152.917,1302.25,18.28,1551.125,1,
14.6.2001 16:45,1,42.99,272.4,2.346,30.34,51.655,18,16,83,557.708,35.321,472.497,29.817,70.764,31.495,1.85,0.647,4027.274,7.807,332.975,4.993,562.485,2.428,111.703,0.831,184.869,1.376,87.635,1.312,33.702,24.539,6.315,0.952,46.353,0.044,0.37,530.566,5250,152.576,1302.125,18.267,1553.989,1,
14.6.2001 16:50,1,42.893,272.7,2.32,30.34,51.66,18,16,83,554.978,35.087,466.877,29.245,71.049,26.601,1.803,0.682,3963.629,7.814,330.352,4.989,562.485,2.428,111.703,0.831,183.843,1.376,87.635,1.312,33.702,24.539,6.148,0.912,46.349,0.044,0.37,531.054,5157.254,152.361,1302,18.22,1548.186,1,
14.6.2001 16:55,1,43.013,273.3,2.369,30.34,51.66,18,16,83,555.133,35.087,462.302,28.996,70.5,24.212,1.8,0.667,3937.371,7.805,331.238,5.024,562.485,2.428,111.703,0.831,183.843,1.377,82.562,1.309,35.438,26.055,6.283,0.908,46.349,0.044,0.37,530.208,5242.819,155.525,1301.875,18.28,1551.605,1,
14.6.2001 17:00,1,44.12,273.7,2.211,30.34,51.66,18,16,83,506.215,35.184,418.185,28.703,71.997,29.241,1.837,0.652,3991.65,7.809,331.009,5.033,562.485,2.428,111.703,0.831,183.843,1.377,82.562,1.309,35.438,26.055,6.562,0.922,46.374,0.047,0.37,530.077,5179.61,162.729,1301.75,18.733,1577.225,1,
14.6.2001 17:05,1,46.15,268.4,2.817,30.34,51.66,18,16,83,508.793,35.399,427.417,29.348,73.395,31.61,1.836,0.675,3982.493,7.804,331.493,6.134,562.485,2.428,111.703,0.831,183.843,1.377,82.562,1.309,35.438,26.055,6.902,0.988,46.41,0.046,0.37,528.938,5197.394,166.813,1301.625,19.643,1609.412,1,
14.6.2001 17:10,1,47.42,262.5,2.892,30.34,51.66,18,16,83,514.698,35.77,430.423,29.568,72.948,28.829,1.851,0.702,4047.013,7.807,333.775,6.655,562.485,2.428,111.703,0.831,183.843,1.377,82.562,1.309,35.438,26.055,6.843,0.986,46.455,0.05,0.369,531.217,5204.653,168.61,1301.5,20.157,1633.195,1,
14.6.2001 17:15,1,47.8,260.4,2.827,30.34,51.66,18,16,83,525.993,36.493,441.098,30.33,73.543,32.429,1.88,0.692,4078.072,7.806,331.777,6.874,551.379,2.384,111.703,0.831,183.843,1.377,82.562,1.309,35.438,26.055,7.106,1.024,46.471,0.048,0.37,530.403,5189.409,169.078,1301.425,20.323,1649.397,1,
14.6.2001 17:20,1,47.693,257.3,2.618,30.34,51.66,18,16,83,530.571,36.923,449.407,30.916,73.409,27.598,1.88,0.706,4118.247,7.806,332.974,6.942,551.379,2.384,111.703,0.831,183.843,1.377,82.562,1.309,35.438,26.055,7.005,1.011,46.484,0.051,0.37,529.589,5205.742,168.544,1301.35,20.273,1643.904,1,
14.6.2001 17:25,1,47.61,257.4,2.489,30.34,51.66,18,16,83,533.352,37.079,450.354,31.004,73.197,31.224,1.862,0.7,4069.08,7.802,332.544,6.996,551.379,2.384,114.748,0.834,184.757,1.374,82.562,1.309,35.438,26.055,6.941,1.017,46.492,0.049,0.372,530.566,5192.676,169.029,1301.275,20.247,1643.919,1,
14.6.2001 17:30,1,47.56,258.5,2.402,30.34,51.66,18,16,83,537.288,37.275,447.797,30.813,72.53,28.054,1.877,0.686,4085.511,7.808,333.493,7.008,551.379,2.384,114.748,0.834,184.757,1.374,95.122,1.313,33.633,24.181,7.021,1,46.496,0.051,0.37,529.589,5188.321,168.681,1301.2,20.217,1647.242,1,
14.6.2001 17:35,1,47.47,257.9,2.369,30.34,51.66,18,16,83,535.789,37.158,447.087,30.857,73.485,29.848,1.843,0.694,4026.337,7.802,335.39,7.016,551.379,2.384,114.748,0.834,184.757,1.374,95.122,1.313,33.633,24.181,7.009,0.994,46.504,0.05,0.37,530.777,5223.164,169.048,1301.125,20.17,1645.078,1,
14.6.2001 17:40,1,47.49,258.1,2.338,30.34,51.66,18,16,83,537.71,37.353,457.171,31.355,73.908,29.762,1.83,0.704,4018.004,7.803,328.971,7.023,551.379,2.384,114.748,0.834,184.757,1.374,95.122,1.313,33.633,24.181,7.042,1.037,46.52,0.048,0.37,529.915,5204.436,168.978,1301.05,20.2,1646.954,1,
14.6.2001 17:45,1,47.43,259.2,2.351,30.34,51.66,18,16,83,538.319,37.47,448.308,30.842,74.427,26.419,1.81,0.7,3976.015,7.81,328.085,7.03,551.379,2.384,114.748,0.834,184.757,1.374,95.122,1.313,33.633,24.181,7.077,0.951,46.54,0.05,0.37,529.833,5141.5,169.149,1300.975,20.16,1643.548,1,
14.6.2001 17:50,1,47.45,257.8,2.308,30.34,51.66,18,16,83,541.6,37.451,451.774,31.297,73.418,29.125,1.854,0.714,4085.589,7.803,327.355,7.004,540.344,2.372,114.748,0.834,184.757,1.374,95.122,1.313,33.633,24.181,6.856,0.995,46.512,0.05,0.37,528.612,5199.209,169.374,1300.9,20.17,1647.38,1,
14.6.2001 17:55,1,47.6,258.6,2.4,30.34,51.66,18,16,83,544.881,37.802,455.537,31.399,73.54,28.348,1.835,0.744,4077.005,7.808,329.755,6.896,540.344,2.372,112.51,0.845,184.757,1.374,95.122,1.313,33.633,24.181,6.964,0.981,46.484,0.05,0.37,531.163,5214.67,169.135,1300.825,20.247,1651.592,1,
14.6.2001 18:00,1,47.51,255.5,2.342,30.34,51.66,18,16,83,553.317,38.388,458.662,31.502,74.337,30.616,1.872,0.699,4094.331,7.813,330.084,6.995,540.344,2.372,112.51,0.845,187.732,1.409,95.122,1.313,33.633,24.181,7.296,1.007,46.471,0.053,0.37,531.25,5182.876,168.853,1300.75,20.2,1641.202,1,
14.6.2001 18:05,1,47.6,256.5,2.348,30.34,51.66,18,16,83,552.942,38.427,463.041,31.839,73.16,26.902,1.852,0.709,4082.468,7.805,331.663,7.053,540.344,2.372,112.51,0.845,187.732,1.409,92.33,1.321,33.126,23.749,6.907,0.97,46.447,0.053,0.37,529.654,5205.524,169.017,1300.675,20.23,1650.136,1,
14.6.2001 18:10,1,47.54,257.1,2.356,30.34,51.66,18,16,83,556.035,38.466,469.1,32.293,73.866,32.656,1.851,0.689,4050.823,7.818,331.496,7.098,540.344,2.372,112.51,0.845,187.732,1.409,92.33,1.321,33.126,23.749,6.959,0.964,46.427,0.051,0.37,532.031,5211.549,168.79,1300.6,20.21,1644.761,1,
14.6.2001 18:15,1,47.513,257.5,2.296,30.34,51.66,18,16,83,559.222,38.896,469.1,32.19,73.226,32.541,1.855,0.688,4056.088,7.809,331.48,7.086,540.344,2.372,112.51,0.845,187.732,1.409,92.33,1.321,33.126,23.749,6.927,1.021,46.41,0.051,0.371,530.566,5209.644,168.681,1300.6,20.193,1644.827,1,
14.6.2001 18:20,1,47.52,257.6,2.319,30.34,51.66,18,16,83,561.894,39.053,469.1,32.278,73.272,33.287,1.845,0.674,4028.021,7.813,333.292,7.073,540.344,2.372,112.51,0.845,187.732,1.409,92.33,1.321,33.126,23.749,6.906,1.011,46.386,0.052,0.372,528.84,5198.12,168.752,1300.6,20.193,1647.885,1,
14.6.2001 18:25,1,47.487,258.4,2.302,30.34,51.66,18,16,83,561.753,39.033,470.45,32.308,73.629,31.78,1.845,0.69,4058.954,7.813,333.382,7.059,540.344,2.372,112.51,0.845,187.732,1.409,92.33,1.321,33.126,23.749,6.997,1.011,46.365,0.052,0.371,530.403,5195.435,168.531,1300.6,20.18,1644.417,1,
14.6.2001 18:30,1,47.47,256.9,2.311,30.34,51.66,18,16,83,561.191,38.935,465.124,31.956,72.738,33.278,1.826,0.67,4011.33,7.817,333.365,7.039,540.344,2.372,114.501,0.839,187.732,1.409,92.33,1.321,33.126,23.749,6.848,0.986,46.361,0.054,0.369,529.263,5201.698,168.926,1300.6,20.187,1649.316,1,
14.6.2001 18:35,1,47.657,257.1,2.363,30.34,51.66,18,16,83,565.784,39.385,470.781,32.396,73.2,29.738,1.826,0.69,3986.449,7.816,335.674,7.043,540.344,2.372,114.501,0.839,184.83,1.377,92.33,1.321,33.126,23.749,6.763,0.987,46.353,0.057,0.37,528.287,5195.435,168.452,1300.6,20.26,1651.427,1,
14.6.2001 18:40,1,47.513,257.6,2.34,30.34,51.66,18,16,83,566.44,39.287,474.852,32.689,73.216,27.873,1.842,0.689,4040.489,7.813,333.487,7.051,540.344,2.372,114.501,0.839,184.83,1.377,92.307,1.312,32.86,23.303,6.959,1.003,46.349,0.049,0.371,531.108,5196.161,168.714,1300.6,20.193,1649.447,1,
14.6.2001 18:45,1,47.45,257,2.32,30.34,51.66,18,16,83,564.565,39.326,469.314,32.513,73.125,29.565,1.823,0.697,4024.564,7.815,333.552,7.058,540.344,2.372,114.501,0.839,184.83,1.377,92.307,1.312,32.86,23.303,6.811,1.005,46.337,0.051,0.369,531.054,5206.237,169.475,1300.6,20.17,1646.463,1,
14.6.2001 18:50,1,47.45,257,2.32,30.34,51.67,18,16,83,567.096,39.639,479.729,33.026,74.251,31.062,1.805,0.691,3979.853,7.813,331.747,7.11,540.344,2.372,114.501,0.839,184.83,1.377,92.307,1.312,32.86,23.303,7.009,1.002,46.337,0.051,0.37,530.837,5208.464,168.797,1300.6,20.17,1651.75,1,
14.6.2001 18:55,1,47.45,257,2.32,30.34,51.685,18,16,83,567.346,39.365,486.356,32.718,74.515,33.289,1.835,0.696,4054.266,7.818,334.237,7.094,540.344,2.372,114.501,0.839,184.83,1.377,92.307,1.312,32.86,23.303,7.055,1.023,46.313,0.053,0.37,530.403,5180.263,169.067,1300.6,20.17,1601.06,1,
14.6.2001 19:00,1,47.45,257,2.32,30.34,51.7,18,16,83,569.861,39.541,480.723,32.982,73.597,26.907,1.83,0.708,4016.439,7.824,332.158,7.088,540.344,2.372,114.501,0.839,184.83,1.377,92.307,1.312,32.86,23.303,6.93,0.969,46.288,0.046,0.37,531.705,5220.986,168.681,1300.6,20.17,1646.896,1,
14.6.2001 19:05,1,47.45,257,2.32,30.34,51.715,18,16,83,568.596,39.385,476.273,32.791,74.196,29.171,1.809,0.703,4010.809,7.811,329.754,7.081,560.665,2.383,114.501,0.839,184.83,1.377,92.307,1.312,32.86,23.303,6.98,0.986,46.284,0.056,0.37,530.729,5219.353,168.987,1300.6,20.17,1643.72,1,
14.6.2001 19:10,1,47.45,257,2.32,30.34,51.73,18,16,83,564.19,39.17,476.509,32.806,74.358,30.058,1.782,0.716,3941.966,7.824,326.944,7.071,560.665,2.383,113.292,0.837,184.83,1.377,92.307,1.312,32.86,23.303,6.798,1.008,46.288,0.053,0.37,528.124,5181.062,168.608,1300.6,20.17,1643.624,1,
14.6.2001 19:15,1,47.45,257,2.32,30.34,51.745,18,16,83,563.534,39.111,463.917,32.059,73.906,28.471,1.786,0.679,3919.171,7.818,327.349,7.055,560.665,2.383,113.292,0.837,189.494,1.378,92.307,1.312,32.86,23.303,6.741,0.944,46.276,0.052,0.371,530.729,5198.121,168.964,1300.55,20.17,1646.661,1,
14.6.2001 19:20,1,47.45,257,2.32,29.52,51.76,18,16,83,536.233,39.814,449.503,33.07,73.342,30.556,1.855,0.706,4081.538,7.821,329.857,7.073,560.665,2.383,113.292,0.837,189.494,1.378,92.865,1.325,34.37,25.096,7.072,1.022,46.227,0.056,0.37,530.349,5224.654,179.345,1300.5,20.17,1688.93,1,
14.6.2001 19:25,1,53.18,0,5.418,29.52,51.775,18,16,83,541.417,40.107,455.993,33.407,74.684,32.327,1.879,0.734,4146.949,7.817,332.1,7.061,560.665,2.383,113.292,0.837,189.494,1.378,92.865,1.325,34.37,25.096,7.364,1.077,46.219,0.058,0.37,529.915,5200.887,181.75,1300.45,22.647,1722.115,1,
14.6.2001 19:30,1,51.43,253,2.865,29.52,51.79,18,16,83,551.345,40.889,464.413,34.125,74.624,35.757,1.893,0.729,4147.086,7.812,331.702,8.148,560.665,2.383,113.292,0.837,189.494,1.378,92.865,1.325,34.37,25.096,7.461,1.135,46.215,0.06,0.369,529.101,5194.375,181.49,1300.4,21.88,1721.895,1,
14.6.2001 19:35,1,50.69,253.2,2.334,29.52,51.805,18,16,85,555.914,41.201,478.791,35.092,74.412,30.849,1.888,0.741,4176.956,7.811,334.016,9.231,560.665,2.383,113.292,0.837,189.494,1.378,92.865,1.325,34.37,25.096,7.378,1.072,46.215,0.059,0.37,531.054,5201.179,179.915,1300.35,21.55,1712.891,1,
14.6.2001 19:40,1,50.66,251.8,2.252,29.52,51.82,18,17,85,556.178,41.299,479.9,35.136,74.606,34.384,1.881,0.743,4144.315,7.812,329.978,9.694,557.982,2.367,113.292,0.837,189.494,1.378,92.865,1.325,34.37,25.096,7.425,1.133,46.252,0.06,0.37,528.504,5201.859,179.925,1300.3,21.53,1715.897,1,
14.6.2001 19:45,1,50.51,252.8,2.24,29.16,51.835,19,18,85.667,564.085,41.748,482.585,35.414,74.693,34.526,1.871,0.726,4098.453,7.808,332.95,10.533,557.982,2.367,112.844,0.841,189.494,1.378,92.865,1.325,34.37,25.096,7.395,1.11,46.288,0.058,0.37,529.752,5197.913,179.172,1300.25,21.48,1712.175,1,
14.6.2001 19:50,1,50.86,254.4,2.253,29.16,51.84,19,18,86,565.843,41.905,489.974,36.029,74.371,30.996,1.856,0.772,4110.126,7.811,334.772,11.322,557.982,2.367,112.844,0.841,189.494,1.378,92.865,1.325,34.37,25.096,7.24,1.119,46.325,0.057,0.37,530.403,5196.367,179.042,1300.2,21.63,1716.905,1,
14.6.2001 19:55,1,50.7,253.1,2.243,29.16,51.84,19,18,86,574.893,42.725,497.628,36.498,74.231,34.954,1.902,0.75,4213.284,7.807,335.084,11.72,557.982,2.367,112.844,0.841,189.494,1.378,96.566,1.32,33.521,23.862,7.476,1.156,46.349,0.059,0.37,529.915,5202.684,178.16,1300.15,21.573,1711.726,1,
14.6.2001 20:00,1,50.733,254.4,2.273,29.16,51.84,19,18,86,577.792,42.745,505.35,37.275,73.628,33.987,1.895,0.764,4210.958,7.807,336.597,11.84,557.982,2.367,112.844,0.841,189.494,1.378,96.566,1.32,33.521,23.862,7.187,1.158,46.365,0.057,0.37,529.202,5194.035,178.205,1300.1,21.593,1712.328,1,
14.6.2001 20:05,1,50.57,254.6,2.208,29.16,51.84,19,18,86,582.888,43.292,511.074,37.568,74.168,34.679,1.896,0.784,4202.137,7.806,332.125,11.991,557.982,2.367,112.844,0.841,189.494,1.378,96.566,1.32,33.521,23.862,7.329,1.2,46.374,0.058,0.37,529.833,5186.278,177.988,1300.05,21.513,1708.395,1,
14.6.2001 20:10,1,50.577,256.1,2.227,29.16,51.84,19,18,86,594.047,44.093,515.101,37.802,73.447,33.419,1.916,0.752,4231.556,7.813,337.377,12.018,557.982,2.367,112.844,0.841,189.494,1.378,96.566,1.32,33.521,23.862,7.216,1.13,46.398,0.061,0.369,529.915,5194.034,177.521,1300,21.54,1700.136,1,
14.6.2001 20:15,1,50.703,255.5,2.273,29.16,51.84,19,18,86,596.858,44.093,519.395,38.125,74.547,36.386,1.883,0.761,4151.205,7.818,336.478,12.028,551.473,2.373,112.844,0.841,189.494,1.378,96.566,1.32,33.521,23.862,7.426,1.201,46.41,0.058,0.37,529.915,5190.329,177.208,1300,21.55,1709.151,1,
14.6.2001 20:20,1,50.71,255.4,2.246,29.16,51.84,19,18,86,598.66,44.386,524.72,38.608,75.055,36.58,1.866,0.761,4128.878,7.813,335.952,11.971,551.473,2.373,114.225,0.836,189.494,1.378,96.566,1.32,33.521,23.862,7.479,1.2,46.422,0.058,0.371,529.589,5215.468,177.534,1300,21.57,1709.911,1,
14.6.2001 20:25,1,50.707,255.4,2.262,29.16,51.84,19,18.667,86,603.917,44.777,526.583,38.769,73.971,34.252,1.88,0.798,4179.352,7.816,334.896,11.982,551.473,2.373,114.225,0.836,189.494,1.378,95.56,1.303,33.648,23.484,7.227,1.214,46.435,0.058,0.37,528.124,5201.179,177.739,1300,21.567,1706.066,1,
14.6.2001 20:30,1,50.877,255.3,2.339,29.16,51.84,19,19,86,610.829,45.324,529.612,38.945,74.313,35.992,1.866,0.756,4142.041,7.813,332.716,12.022,551.473,2.373,114.225,0.836,189.494,1.378,95.56,1.303,33.648,23.484,7.267,1.181,46.508,0.068,0.37,529.752,5209.344,176.74,1300,21.633,1704.265,1,
14.6.2001 20:35,1,50.687,256.5,2.232,29.16,51.84,19,19,86,605.996,44.894,533.528,39.282,74.983,36.334,1.837,0.745,4080.603,7.815,332.78,12.024,551.473,2.373,114.225,0.836,189.494,1.378,95.56,1.303,33.648,23.484,7.346,1.171,46.581,0.071,0.37,529.589,5156.611,177.371,1300,21.56,1698.447,1,
14.6.2001 20:40,1,50.657,258.9,2.244,29.16,51.84,19,19,86,604.327,44.796,523.868,38.359,74.554,37.299,1.817,0.738,4057.87,7.818,330.874,11.996,551.473,2.373,114.225,0.836,189.494,1.378,95.56,1.303,33.648,23.484,7.14,1.178,46.654,0.066,0.369,530.946,5211.896,177.674,1300,21.56,1702.399,1,
14.6.2001 20:45,1,50.693,259.4,2.266,29.16,51.84,19,19,86,605.645,44.894,523.388,38.432,74.862,35.789,1.811,0.745,4025.284,7.811,330.081,12.036,547.804,2.367,114.225,0.836,189.494,1.378,95.56,1.303,33.648,23.484,7.205,1.161,46.679,0.068,0.37,530.294,5207.643,177.228,1300,21.563,1700.929,1,
14.6.2001 20:50,1,51.087,259.5,2.413,29.16,51.84,19,20,86,603.36,44.757,529.246,38.725,74.727,39.168,1.821,0.708,4021.301,7.82,334.145,12.033,547.804,2.367,114.225,0.836,189.494,1.378,95.56,1.303,33.648,23.484,7.209,1.164,46.654,0.064,0.37,529.589,5197.803,176.404,1300,21.723,1712.142,1,
14.6.2001 20:55,1,50.44,259.7,2.158,29.16,51.84,19,20,86,606.875,44.972,529.046,39.018,74.953,34.301,1.81,0.746,4007.032,7.806,332.401,12.011,547.804,2.367,117.937,0.846,189.494,1.378,95.56,1.303,33.648,23.484,7.228,1.136,46.642,0.067,0.371,531.922,5196.076,176.572,1300,21.46,1683.097,1,
14.6.2001 21:00,1,50.827,261.7,2.352,29.16,51.84,19,20,86,610.038,45.187,524.587,38.476,74.907,37.148,1.825,0.719,4031.368,7.815,335.108,12.04,547.804,2.367,117.937,0.846,189.494,1.378,95.56,1.303,33.648,23.484,7.274,1.143,46.63,0.07,0.371,530.729,5218.19,177.239,1300,21.617,1688.555,1,
14.6.2001 21:05,1,50.71,260.8,2.302,29.16,51.84,19,20,86,610.302,45.128,533.639,39.092,74.336,31.286,1.817,0.773,4064.929,7.814,333.018,12.039,547.804,2.367,117.937,0.846,189.494,1.378,98.237,1.285,34.818,25.159,7.082,1.126,46.642,0.069,0.369,529.345,5176.684,177.289,1300,21.567,1684.735,1,
14.6.2001 21:10,1,50.597,260.6,2.289,29.16,51.84,19,20,86,607.666,45.265,518.995,37.905,74.671,35.821,1.803,0.756,3977.343,7.812,334.02,12.132,547.804,2.367,117.937,0.846,189.494,1.378,98.237,1.285,34.818,25.159,7.118,1.178,46.654,0.073,0.37,529.933,5206.72,176.557,1300,21.523,1690.685,1,
14.6.2001 21:15,1,50.687,260.8,2.268,29.16,51.84,19,20,86,608.457,45.089,529.013,38.755,74.44,35.276,1.82,0.738,4072.041,7.816,338.391,12.261,547.804,2.367,117.937,0.846,189.494,1.378,98.237,1.285,34.818,25.159,7.094,1.159,46.663,0.067,0.37,530.38,5175.663,176.757,1300,21.567,1688.544,1,
14.6.2001 21:20,1,50.687,261.5,2.303,29.16,51.84,19,20,86,610.038,45.128,530.71,38.974,74.781,34.525,1.809,0.758,3993.344,7.806,334.509,11.538,554.564,2.355,117.937,0.846,189.494,1.378,98.237,1.285,34.818,25.159,7.173,1.157,46.679,0.071,0.37,528.775,5194.137,175.91,1300,21.56,1684.094,1,
14.6.2001 21:25,1,50.583,259.8,2.281,29.16,51.84,19,20,86,613.113,45.343,531.309,38.96,74.648,35.894,1.789,0.737,3970.332,7.815,337.915,10.579,554.564,2.355,117.937,0.846,189.494,1.378,98.237,1.285,34.818,25.159,7.057,1.15,46.691,0.07,0.37,515.914,5188.349,177.206,1300,21.52,1691.948,1,
14.6.2001 21:30,1,50.643,261.1,2.306,29.16,51.84,19,20,86,611.049,45.382,528.847,38.784,74.16,34.824,1.813,0.754,4016.261,7.811,336.735,10.317,554.564,2.355,114.048,0.844,188.791,1.368,98.237,1.285,34.818,25.159,7.016,1.157,46.707,0.071,0.37,515.425,5177.5,176.543,1300,21.543,1682.828,1,
14.6.2001 21:35,1,50.627,259.8,2.289,29.16,51.84,19,20,86,609.95,45.187,530.378,38.886,74.74,42.158,1.818,0.671,3980.119,7.812,337.662,10.056,554.564,2.355,114.048,0.844,188.791,1.368,98.237,1.285,34.818,25.159,7.197,1.16,46.728,0.069,0.369,514.367,5211.896,176.343,1300,21.54,1685.56,1,
14.6.2001 21:40,1,50.71,260.1,2.352,29.16,51.84,19,20,86,608.31,45.206,525.918,38.667,74.613,37.654,1.809,0.7,3994.949,7.819,337.713,9.963,554.564,2.355,114.048,0.844,188.791,1.368,101.021,1.286,33.801,24.683,7.128,1.123,46.728,0.074,0.37,514.123,5208.907,176.822,1300,21.57,1687.239,1,
14.6.2001 21:45,1,50.68,259.3,2.294,29.16,51.84,19,20,86,610.477,45.187,531.243,38.974,74.843,36.926,1.792,0.718,3948.278,7.815,336.909,9.913,554.564,2.355,114.048,0.844,188.791,1.368,101.021,1.286,33.801,24.683,7.125,1.138,46.728,0.073,0.37,514.638,5190.292,175.504,1300,21.57,1684.481,1,
14.6.2001 21:50,1,50.323,259,2.192,29.16,51.84,19,20,86,610.126,45.187,525.385,38.549,74.449,30.221,1.79,0.806,4033.481,7.819,337.599,9.917,554.564,2.355,114.048,0.844,188.791,1.368,101.021,1.286,33.801,24.683,7.007,1.156,46.728,0.07,0.369,514.937,5194.088,176.397,1300,21.413,1678.23,1,
14.6.2001 21:55,1,50.3,257,1.965,29.16,51.84,19,20,86,607.095,45.011,523.455,38.447,74.999,35.429,1.789,0.744,3944.157,7.822,337.895,9.876,554.564,2.355,114.048,0.844,188.791,1.368,101.021,1.286,33.801,24.683,7.157,1.152,46.74,0.072,0.371,514.014,5219.113,176.515,1300,21.4,1685.884,1,
14.6.2001 22:00,1,50.31,257.1,2.106,29.16,51.84,19,20,86,605.865,44.894,529.113,38.755,73.534,38.009,1.806,0.681,3959.403,7.817,337.383,9.844,554.564,2.355,111.409,0.843,188.791,1.368,101.021,1.286,33.801,24.683,6.824,1.098,46.752,0.071,0.37,512.766,5208.324,176.229,1300,21.4,1684.909,1,
14.6.2001 22:05,1,50.36,258.35,2.145,29.16,51.84,19,20,86,603.8,44.816,529.157,38.857,74.017,39.685,1.807,0.675,3965.173,7.819,334.324,9.862,554.564,2.355,111.409,0.843,188.43,1.358,101.021,1.286,33.801,24.683,6.959,1.12,46.777,0.074,0.37,512.495,5192.673,176.17,1300,21.44,1680.721,1,
14.6.2001 22:10,1,50.28,258.8,2.253,29.16,51.84,19,20,86,604.151,44.698,526.805,38.696,74.697,36.85,1.791,0.736,3964.125,7.819,325.779,9.866,554.564,2.355,111.409,0.843,188.43,1.358,100.862,1.284,34,24.479,7.078,1.167,46.825,0.071,0.37,515.263,5225.675,176.943,1300,21.4,1677.606,1,
14.6.2001 22:15,1,50.56,258.5,2.311,29.16,51.84,19,20,86,607.904,45.089,534.771,39.311,74.098,32.514,1.808,0.778,3986.57,7.819,331.498,9.884,554.564,2.355,111.409,0.843,188.43,1.358,100.862,1.284,34,24.479,7.032,1.144,46.801,0.073,0.371,506.797,5203.22,176.74,1300,21.517,1682.212,1,
14.6.2001 22:20,1,50.46,257.3,2.313,29.16,51.84,19,20,86,610.939,45.304,531.642,39.033,74.924,30.24,1.808,0.815,4062.043,7.814,333.352,9.888,554.564,2.355,111.409,0.843,188.43,1.358,100.862,1.284,34,24.479,7.211,1.168,46.752,0.074,0.37,506.146,5201.179,176.532,1300,21.463,1682.671,1,
14.6.2001 22:25,1,50.32,257,2.298,29.16,51.84,19,20,86,612.938,45.538,535.436,39.223,74.149,33.361,1.853,0.754,4084.646,7.817,335.06,9.868,554.564,2.355,111.409,0.843,188.43,1.358,100.862,1.284,34,24.479,7.066,1.137,46.74,0.072,0.37,505.169,5201.519,176.496,1300,21.413,1676.77,1,
14.6.2001 22:30,1,50.55,256.3,2.333,29.16,51.84,19,20,86,617.77,45.597,537.034,39.443,74.379,30.446,1.832,0.789,4057.935,7.823,336.966,9.871,546.366,2.346,111.409,0.843,188.43,1.358,100.862,1.284,34,24.479,7.15,1.134,46.728,0.075,0.37,505.169,5185.359,176.487,1300,21.463,1684.574,1,
14.6.2001 22:35,1,50.437,254.9,2.317,29.16,51.84,19,20,86,617.946,45.773,535.104,39.282,73.792,27.607,1.835,0.812,4103.235,7.812,335.189,9.87,546.366,2.346,112.195,0.848,188.43,1.358,100.862,1.284,34,24.479,7.003,1.122,46.728,0.073,0.371,505.983,5188.25,176.414,1300,21.45,1681.702,1,
